# Time Mag MagErr
2704.327837 0.147548 0.000644
2704.334781 0.140493 0.000641
2704.341726 0.129494 0.000637
2704.348670 0.112290 0.000630
2704.355614 0.091375 0.000623
2704.362559 0.064398 0.000613
2704.369503 0.030541 0.000601
2704.376447 -0.000668 0.000590
2704.383392 -0.031389 0.000579
2704.390336 -0.053188 0.000572
2704.397280 -0.069471 0.000566
2704.404225 -0.081615 0.000562
2704.411169 -0.095723 0.000557
2704.418114 -0.107497 0.000554
2704.425058 -0.115943 0.000552
2704.432002 -0.121458 0.000550
2704.438947 -0.126855 0.000548
2704.445891 -0.131842 0.000546
2704.452835 -0.136758 0.000545
2704.459780 -0.137645 0.000545
2704.466724 -0.135377 0.000545
2704.473668 -0.130725 0.000547
2704.480613 -0.124726 0.000548
2704.487557 -0.113648 0.000552
2704.494501 -0.098460 0.000557
2704.501446 -0.081677 0.000562
2704.508390 -0.064048 0.000568
2704.515334 -0.044130 0.000575
2704.522279 -0.025297 0.000581
2704.529223 -0.005138 0.000588
2704.536168 0.012725 0.000594
2704.543112 0.029202 0.000600
2704.550056 0.045002 0.000606
2704.557001 0.059441 0.000611
2704.563945 0.072042 0.000616
2704.570889 0.082804 0.000620
2704.577834 0.091706 0.000623
2704.584778 0.101507 0.000627
2704.591722 0.110283 0.000630
2704.598667 0.118523 0.000633
2704.605611 0.124151 0.000635
2704.612555 0.131497 0.000638
2704.619500 0.137749 0.000640
2704.626444 0.141667 0.000642
2704.633388 0.143149 0.000642
2704.640333 0.144519 0.000643
2704.647277 0.142200 0.000642
2704.654221 0.134952 0.000639
2704.661166 0.122638 0.000634
2704.668110 0.104318 0.000628
2704.675054 0.078603 0.000618
2704.681999 0.047756 0.000607
2704.688943 0.012925 0.000595
2704.695887 -0.018796 0.000583
2712.890147 -0.036629 0.000679
2712.897092 -0.057615 0.000667
2712.904036 -0.075082 0.000657
2712.910980 -0.097500 0.000645
2712.917925 -0.114736 0.000635
2712.924869 -0.127052 0.000628
2712.931813 -0.133503 0.000623
2712.938757 -0.136549 0.000620
2712.945702 -0.137024 0.000619
2712.952646 -0.135278 0.000618
2712.959590 -0.133348 0.000618
2712.966535 -0.128044 0.000619
2712.973479 -0.124099 0.000620
2712.980423 -0.114906 0.000623
2712.987367 -0.102522 0.000627
2712.994312 -0.090143 0.000632
2713.001256 -0.078223 0.000636
2713.008200 -0.064032 0.000641
2713.015144 -0.047607 0.000648
2713.022089 -0.031407 0.000654
2713.029033 -0.015586 0.000660
2713.035977 -0.000468 0.000666
2713.042922 0.013964 0.000672
2713.049866 0.029470 0.000678
2713.056810 0.042709 0.000683
2713.063754 0.056080 0.000689
2713.070699 0.067069 0.000693
2713.077643 0.079306 0.000698
2713.084587 0.090043 0.000702
2713.091531 0.097970 0.000706
2713.098476 0.106326 0.000709
2713.105420 0.113618 0.000713
2713.112364 0.119860 0.000714
2713.119309 0.124486 0.000717
2713.126253 0.127668 0.000718
2713.133197 0.128769 0.000718
2713.140141 0.127635 0.000717
2713.147086 0.125051 0.000716
2713.154030 0.116439 0.000711
2713.160974 0.103009 0.000705
2713.167918 0.084495 0.000696
2713.174863 0.059894 0.000685
2713.181807 0.035669 0.000674
2713.188751 0.009571 0.000663
2713.195696 -0.011900 0.000653
2713.202640 -0.028755 0.000646
2713.209584 -0.042369 0.000641
2713.216528 -0.051152 0.000637
2713.223473 -0.061544 0.000633
2713.230417 -0.070047 0.000630
2713.237361 -0.080175 0.000625
2713.244305 -0.090295 0.000621
2713.251250 -0.102690 0.000616
2713.258194 -0.115311 0.000611
2713.265138 -0.127436 0.000606
2713.272083 -0.138480 0.000602
2713.279027 -0.143728 0.000600
2713.285971 -0.142106 0.000600
2713.292915 -0.138217 0.000601
2713.299860 -0.127259 0.000605
2713.306804 -0.114294 0.000611
2713.313748 -0.099132 0.000616
2713.320692 -0.081775 0.000623
2713.327637 -0.063150 0.000630
2713.334581 -0.044807 0.000637
2713.341525 -0.025249 0.000644
2713.348470 -0.005444 0.000651
2713.355414 0.013487 0.000660
2713.362358 0.031657 0.000666
2713.369302 0.047733 0.000673
2713.376247 0.062858 0.000679
2713.383191 0.075143 0.000684
2713.390135 0.086222 0.000688
2713.397079 0.096296 0.000692
2713.404024 0.105626 0.000696
2713.410968 0.114761 0.000700
2713.417912 0.122098 0.000703
2713.424857 0.128521 0.000705
2713.431801 0.132317 0.000706
2713.438745 0.137844 0.000708
2713.445689 0.138110 0.000708
2713.452634 0.137892 0.000708
2713.459578 0.133268 0.000705
2713.466522 0.127689 0.000703
2713.473466 0.115332 0.000696
2713.480411 0.101322 0.000690
2713.487355 0.079914 0.000681
2713.494299 0.052680 0.000668
2713.501244 0.023003 0.000656
2713.508188 -0.009480 0.000642
2713.515132 -0.040356 0.000630
2713.522076 -0.068129 0.000619
2713.529021 -0.087072 0.000611
2713.535965 -0.098104 0.000607
2713.542909 -0.106059 0.000604
2713.549853 -0.110966 0.000603
2713.556798 -0.114685 0.000601
2713.563742 -0.115485 0.000601
2713.570686 -0.115114 0.000601
2713.577630 -0.113138 0.000602
2713.584575 -0.109502 0.000604
2713.591519 -0.108461 0.000604
2713.598463 -0.102952 0.000607
2713.605408 -0.101089 0.000608
2713.612352 -0.096902 0.000610
2713.619296 -0.091856 0.000612
2713.626240 -0.084667 0.000615
2713.633185 -0.077464 0.000618
2713.640129 -0.066515 0.000623
2713.647073 -0.055239 0.000627
2713.654017 -0.042725 0.000632
2713.660962 -0.026306 0.000639
2713.667906 -0.010516 0.000646
2713.674850 0.007160 0.000654
2713.681795 0.025007 0.000661
2713.688739 0.040313 0.000668
2713.695683 0.057232 0.000676
2713.702627 0.071357 0.000681
2713.709572 0.082897 0.000686
2713.716516 0.094472 0.000692
2713.723460 0.103864 0.000695
2713.730404 0.113396 0.000700
2713.737349 0.120507 0.000703
2713.744293 0.127355 0.000706
2713.751237 0.134348 0.000709
2713.758182 0.136188 0.000709
2713.765126 0.139423 0.000710
2713.772070 0.138677 0.000710
2713.779014 0.134189 0.000707
2713.785959 0.125304 0.000703
2713.792903 0.114305 0.000697
2713.799847 0.095525 0.000688
2713.806791 0.072690 0.000678
2713.813736 0.045981 0.000666
2713.820680 0.013507 0.000652
2713.827624 -0.014395 0.000640
2713.834568 -0.037795 0.000630
2713.841513 -0.053330 0.000623
2713.848457 -0.067411 0.000618
2713.855401 -0.081591 0.000612
2713.862346 -0.097671 0.000605
2713.869290 -0.110601 0.000600
2713.876234 -0.122565 0.000595
2713.883178 -0.131763 0.000592
2713.890123 -0.142890 0.000587
2713.897067 -0.147123 0.000586
2713.904011 -0.146027 0.000586
2713.910955 -0.140899 0.000588
2713.917900 -0.134209 0.000591
2713.924844 -0.124059 0.000594
2713.931788 -0.110165 0.000599
2713.938732 -0.094034 0.000605
2713.945677 -0.077350 0.000611
2713.952621 -0.059830 0.000618
2713.959565 -0.041897 0.000625
2713.966510 -0.022944 0.000632
2713.973454 -0.006248 0.000639
2713.980398 0.011167 0.000646
2713.987342 0.025897 0.000652
2713.994287 0.040234 0.000658
2714.001231 0.053252 0.000663
2714.008175 0.068268 0.000669
2714.015119 0.078697 0.000673
2714.022064 0.088172 0.000677
2714.029008 0.097838 0.000681
2714.035952 0.106288 0.000684
2714.042897 0.113249 0.000687
2714.049841 0.121262 0.000690
2714.056785 0.125727 0.000692
2714.063729 0.129957 0.000693
2714.070674 0.131953 0.000693
2714.077618 0.133824 0.000694
2714.084562 0.133675 0.000694
2714.091506 0.129359 0.000691
2714.098451 0.120434 0.000687
2714.105395 0.109604 0.000681
2714.112339 0.090885 0.000673
2714.119283 0.066930 0.000663
2714.126228 0.038850 0.000650
2714.133172 0.010195 0.000639
2714.140116 -0.015717 0.000628
2714.147061 -0.037051 0.000619
2714.154005 -0.053098 0.000613
2714.160949 -0.064458 0.000609
2714.167893 -0.074107 0.000605
2714.174838 -0.084144 0.000601
2714.181782 -0.094104 0.000598
2714.188726 -0.104594 0.000594
2714.195670 -0.110425 0.000591
2714.202615 -0.116445 0.000589
2714.209559 -0.122420 0.000587
2714.216503 -0.126841 0.000585
2714.223447 -0.129847 0.000584
2714.230392 -0.130519 0.000584
2714.237336 -0.128079 0.000585
2714.244280 -0.122487 0.000587
2714.251225 -0.114268 0.000590
2714.258169 -0.104290 0.000594
2714.265113 -0.092092 0.000598
2714.272057 -0.075385 0.000605
2714.279002 -0.058405 0.000611
2714.285946 -0.039073 0.000618
2714.292890 -0.019102 0.000626
2714.299834 -0.000000 0.000633
2714.306779 0.019433 0.000641
2714.313723 0.037964 0.000649
2714.320667 0.054076 0.000655
2714.327611 0.068800 0.000661
2714.334556 0.082270 0.000666
2714.341500 0.094390 0.000670
2714.348444 0.105489 0.000675
2714.355389 0.113933 0.000678
2714.362333 0.123546 0.000682
2714.369277 0.131776 0.000685
2714.376221 0.138880 0.000688
2714.383166 0.144705 0.000690
2714.390110 0.147433 0.000691
2714.397054 0.147153 0.000690
2714.403998 0.146342 0.000690
2714.410943 0.139359 0.000686
2714.417887 0.130831 0.000682
2714.424831 0.115863 0.000675
2714.431775 0.095026 0.000666
2714.438720 0.069680 0.000655
2714.445664 0.038531 0.000643
2714.452608 0.005944 0.000629
2714.459553 -0.025717 0.000616
2714.466497 -0.050535 0.000607
2714.473441 -0.069700 0.000599
2714.480385 -0.089797 0.000592
2714.487330 -0.106090 0.000586
2714.494274 -0.117952 0.000582
2714.501218 -0.124316 0.000579
2714.508162 -0.129251 0.000577
2714.515107 -0.130672 0.000577
2714.522051 -0.130179 0.000577
2714.528995 -0.128499 0.000577
2714.535939 -0.124861 0.000579
2714.542884 -0.121346 0.000580
2714.549828 -0.117391 0.000581
2714.556772 -0.109718 0.000584
2714.563716 -0.099799 0.000587
2714.570661 -0.089568 0.000591
2714.577605 -0.076789 0.000596
2714.584549 -0.061710 0.000601
2714.591494 -0.047782 0.000607
2714.598438 -0.031689 0.000613
2714.605382 -0.016482 0.000619
2714.612326 -0.002694 0.000624
2714.619271 0.011604 0.000630
2714.626215 0.027071 0.000636
2714.633159 0.040947 0.000642
2714.640103 0.052900 0.000646
2714.647048 0.064225 0.000651
2714.653992 0.074624 0.000656
2714.660936 0.089217 0.000662
2714.667880 0.096779 0.000665
2714.674825 0.106389 0.000669
2714.681769 0.114261 0.000673
2714.688713 0.119369 0.000675
2714.695658 0.125207 0.000677
2714.702602 0.130862 0.000680
2714.709546 0.133089 0.000681
2714.716490 0.130423 0.000679
2714.723435 0.126970 0.000679
2714.730379 0.117875 0.000674
2714.737323 0.105790 0.000669
2714.744267 0.088507 0.000662
2714.751212 0.068895 0.000654
2714.758156 0.044070 0.000643
2714.765100 0.018754 0.000633
2714.772044 -0.006009 0.000623
2714.778989 -0.026973 0.000615
2714.785933 -0.040724 0.000610
2714.792877 -0.051984 0.000606
2714.799821 -0.063619 0.000601
2714.806766 -0.074757 0.000596
2714.813710 -0.086212 0.000592
2714.820654 -0.100938 0.000587
2714.827599 -0.115387 0.000581
2714.834543 -0.129877 0.000576
2714.841487 -0.142561 0.000571
2714.848431 -0.148734 0.000569
2714.855376 -0.147797 0.000569
2714.862320 -0.144246 0.000570
2714.869264 -0.135374 0.000573
2714.876208 -0.122674 0.000577
2714.883153 -0.107196 0.000583
2714.890097 -0.090152 0.000589
2714.897041 -0.071415 0.000596
2714.903985 -0.051713 0.000603
2714.910930 -0.032415 0.000610
2714.917874 -0.012376 0.000617
2714.924818 0.006872 0.000624
2714.931762 0.025825 0.000632
2714.938707 0.040911 0.000638
2714.945651 0.055033 0.000643
2714.952595 0.069477 0.000649
2714.959539 0.080311 0.000654
2714.966484 0.091663 0.000658
2714.973428 0.100637 0.000662
2714.980372 0.110140 0.000666
2714.987317 0.117792 0.000669
2714.994261 0.123354 0.000671
2715.001205 0.129471 0.000674
2715.008149 0.134886 0.000676
2715.015094 0.137095 0.000677
2715.022038 0.139372 0.000677
2715.028982 0.137386 0.000676
2715.035926 0.132665 0.000674
2715.042871 0.124486 0.000670
2715.049815 0.112889 0.000664
2715.056759 0.094724 0.000657
2715.063703 0.072517 0.000648
2715.070648 0.043811 0.000636
2715.077592 0.010731 0.000622
2715.084536 -0.023440 0.000609
2715.091480 -0.051891 0.000598
2715.098425 -0.068387 0.000592
2715.105369 -0.078535 0.000588
2715.112313 -0.087715 0.000584
2715.119258 -0.096552 0.000581
2715.126202 -0.100397 0.000580
2715.133146 -0.105379 0.000578
2715.140090 -0.108207 0.000577
2715.147035 -0.108907 0.000576
2715.153979 -0.109380 0.000576
2715.160923 -0.109278 0.000576
2715.167867 -0.110238 0.000576
2715.174812 -0.108680 0.000576
2715.181756 -0.107933 0.000577
2715.188700 -0.104699 0.000578
2715.195644 -0.100678 0.000580
2715.202589 -0.094717 0.000581
2715.209533 -0.084332 0.000585
2715.216477 -0.072718 0.000589
2715.223421 -0.058503 0.000595
2715.230366 -0.043015 0.000600
2715.237310 -0.023953 0.000607
2715.244254 -0.005776 0.000614
2715.251198 0.013605 0.000622
2715.258143 0.031569 0.000629
2715.265087 0.049916 0.000636
2715.272031 0.065177 0.000642
2715.278975 0.079502 0.000648
2715.285920 0.091285 0.000652
2715.292864 0.104123 0.000657
2715.299808 0.114478 0.000661
2715.306753 0.123255 0.000665
2715.313697 0.131329 0.000668
2715.320641 0.138268 0.000670
2715.327585 0.143018 0.000672
2715.334530 0.145428 0.000673
2715.341474 0.148539 0.000674
2715.348418 0.145180 0.000672
2715.355362 0.139919 0.000669
2715.362307 0.130093 0.000665
2715.369251 0.114773 0.000658
2715.376195 0.096484 0.000650
2715.383139 0.070386 0.000639
2715.390084 0.040233 0.000627
2715.397028 0.007177 0.000615
2715.403972 -0.021501 0.000604
2715.410916 -0.045416 0.000595
2715.417861 -0.063402 0.000588
2715.424805 -0.076470 0.000583
2715.431749 -0.092391 0.000578
2715.438693 -0.108873 0.000571
2715.445638 -0.124734 0.000566
2715.452582 -0.135875 0.000562
2715.459526 -0.143032 0.000559
2715.466470 -0.145118 0.000558
2715.473415 -0.143439 0.000559
2715.480359 -0.142041 0.000559
2715.487303 -0.135396 0.000561
2715.494248 -0.127285 0.000564
2715.501192 -0.116274 0.000567
2715.508136 -0.102428 0.000571
2715.515080 -0.088192 0.000576
2715.522025 -0.072233 0.000582
2715.528969 -0.056432 0.000588
2715.535913 -0.037907 0.000594
2715.542857 -0.022040 0.000599
2715.549802 -0.005184 0.000605
2715.556746 0.009656 0.000611
2715.563690 0.025142 0.000616
2715.570634 0.038972 0.000622
2715.577579 0.051977 0.000626
2715.584523 0.063764 0.000631
2715.591467 0.074743 0.000635
2715.598411 0.084161 0.000638
2715.605356 0.094180 0.000642
2715.612300 0.102925 0.000645
2715.619244 0.110657 0.000648
2715.626188 0.118996 0.000651
2715.633133 0.124754 0.000653
2715.640077 0.131056 0.000656
2715.647021 0.134091 0.000657
2715.653965 0.135636 0.000657
2715.660910 0.135611 0.000657
2715.667854 0.130825 0.000655
2715.674798 0.122226 0.000652
2715.681742 0.109462 0.000647
2715.688687 0.090981 0.000640
2715.695631 0.068064 0.000631
2715.702575 0.042505 0.000621
2715.709519 0.015101 0.000611
2715.716464 -0.010722 0.000602
2715.723408 -0.032357 0.000594
2715.730352 -0.047275 0.000588
2715.737297 -0.060031 0.000584
2715.744241 -0.074200 0.000579
2715.751185 -0.086018 0.000575
2715.758129 -0.100665 0.000570
2715.765074 -0.110718 0.000567
2715.772018 -0.118465 0.000564
2715.778962 -0.125118 0.000562
2715.785906 -0.128806 0.000561
2715.792851 -0.131572 0.000560
2715.799795 -0.134254 0.000559
2715.806739 -0.135027 0.000558
2715.813683 -0.133611 0.000559
2715.820628 -0.127526 0.000561
2715.827572 -0.117138 0.000564
2715.834516 -0.102980 0.000569
2715.841460 -0.086440 0.000574
2715.848405 -0.069892 0.000579
2715.855349 -0.049951 0.000586
2715.862293 -0.029927 0.000593
2715.869237 -0.008042 0.000601
2715.876182 0.011149 0.000608
2715.883126 0.030085 0.000615
2715.890070 0.047251 0.000621
2715.897014 0.063264 0.000627
2715.903959 0.076782 0.000632
2715.910903 0.087743 0.000636
2715.917847 0.100434 0.000641
2715.924791 0.109058 0.000644
2715.931736 0.119580 0.000648
2715.938680 0.126835 0.000650
2715.945624 0.135122 0.000653
2715.952568 0.140806 0.000655
2715.959513 0.145145 0.000657
2715.966457 0.147537 0.000658
2715.973401 0.148175 0.000658
2715.980345 0.143687 0.000656
2715.987290 0.137447 0.000653
2715.994234 0.126339 0.000649
2716.001178 0.108683 0.000641
2716.008122 0.085836 0.000632
2716.015067 0.058026 0.000622
2716.022011 0.025167 0.000609
2716.028955 -0.009005 0.000597
2716.035899 -0.041179 0.000585
2716.042844 -0.065016 0.000577
2716.049788 -0.080970 0.000571
2716.056732 -0.093576 0.000566
2716.063677 -0.105503 0.000562
2716.070621 -0.112563 0.000560
2716.077565 -0.118814 0.000557
2716.084509 -0.123468 0.000556
2716.091454 -0.124868 0.000555
2716.098398 -0.124446 0.000555
2716.105342 -0.123311 0.000555
2716.112286 -0.121283 0.000556
2716.119231 -0.119773 0.000556
2716.126175 -0.116189 0.000557
2716.133119 -0.109037 0.000559
2716.140063 -0.100508 0.000562
2716.147008 -0.089704 0.000565
2716.153952 -0.076061 0.000569
2716.160896 -0.061578 0.000574
2716.167840 -0.045601 0.000580
2716.174785 -0.029416 0.000585
2716.181729 -0.013259 0.000590
2716.188673 0.002161 0.000596
2716.195617 0.016851 0.000601
2716.202562 0.029594 0.000605
2716.209506 0.043324 0.000610
2716.216450 0.057227 0.000615
2716.223394 0.069986 0.000619
2716.230339 0.081283 0.000625
2716.237283 0.091717 0.000627
2716.244227 0.102548 0.000631
2716.251171 0.113564 0.000635
2716.258116 0.120265 0.000637
2716.265060 0.127853 0.000640
2716.272004 0.132708 0.000641
2716.278948 0.135823 0.000642
2716.285893 0.137844 0.000643
2716.292837 0.136774 0.000642
2716.299781 0.132660 0.000640
2716.306725 0.122919 0.000636
2716.313670 0.110426 0.000631
2716.320614 0.092693 0.000624
2716.327558 0.069181 0.000615
2716.334502 0.040815 0.000605
2716.341447 0.011894 0.000594
2716.348391 -0.013730 0.000585
2716.355335 -0.033138 0.000578
2716.362279 -0.048686 0.000573
2716.369224 -0.061400 0.000569
2716.376168 -0.071955 0.000565
2716.383112 -0.089321 0.000559
2716.390056 -0.107513 0.000554
2716.397001 -0.122777 0.000549
2716.403945 -0.133678 0.000545
2716.410889 -0.141949 0.000543
2716.417833 -0.145309 0.000542
2716.424778 -0.147649 0.000541
2716.431722 -0.144433 0.000542
2716.438666 -0.135468 0.000545
2716.445610 -0.127388 0.000547
2716.452555 -0.112646 0.000552
2716.459499 -0.095611 0.000557
2716.466443 -0.078368 0.000563
2716.473387 -0.060102 0.000569
2716.480332 -0.041559 0.000576
2716.487276 -0.024056 0.000581
2716.494220 -0.006338 0.000587
2716.501164 0.011067 0.000593
2716.508109 0.028655 0.000600
2716.515053 0.042885 0.000604
2716.521997 0.056279 0.000610
2716.528941 0.068737 0.000614
2716.535886 0.081389 0.000618
2716.542830 0.089696 0.000621
2716.549774 0.101079 0.000626
2716.556718 0.110810 0.000630
2716.563663 0.117148 0.000632
2716.570607 0.124067 0.000634
2716.577551 0.131407 0.000637
2716.584495 0.135537 0.000639
2716.591440 0.139577 0.000640
2716.598384 0.140478 0.000640
2716.605328 0.139220 0.000640
2716.612272 0.135278 0.000639
2716.619217 0.125787 0.000635
2716.626161 0.110570 0.000629
2716.633105 0.089494 0.000621
2716.640049 0.062824 0.000611
2716.646994 0.031064 0.000600
2716.653938 0.001269 0.000590
2716.660882 -0.026602 0.000580
2716.667826 -0.048703 0.000573
2716.674771 -0.064680 0.000567
2716.681715 -0.077407 0.000563
2716.688659 -0.088020 0.000560
2716.695603 -0.096851 0.000557
2716.702548 -0.104727 0.000554
2716.709492 -0.110288 0.000553
2716.716436 -0.115256 0.000551
2716.723380 -0.118868 0.000550
2716.730325 -0.119512 0.000550
2716.737269 -0.121662 0.000549
2716.744213 -0.121907 0.000549
2716.751157 -0.122052 0.000549
2716.758101 -0.119109 0.000550
2716.765046 -0.113871 0.000551
2716.771990 -0.106033 0.000554
2716.778934 -0.094529 0.000558
2716.785878 -0.080921 0.000562
2716.792823 -0.066903 0.000567
2716.799767 -0.048656 0.000573
2716.806711 -0.030639 0.000579
2716.813655 -0.012857 0.000585
2716.820600 0.007128 0.000592
2716.827544 0.025436 0.000598
2716.834488 0.044368 0.000605
2716.841432 0.061041 0.000611
2716.848377 0.076235 0.000616
2716.855321 0.089754 0.000621
2716.862265 0.101972 0.000626
2716.869209 0.112909 0.000630
2716.876154 0.122272 0.000634
2716.883098 0.130750 0.000637
2716.890042 0.138610 0.000640
2716.896986 0.142497 0.000641
2716.903931 0.147395 0.000643
2716.910875 0.149941 0.000644
2716.917819 0.149010 0.000644
2716.924763 0.145755 0.000642
2716.931708 0.139582 0.000640
2716.938652 0.129156 0.000637
2716.945596 0.110789 0.000629
2716.952540 0.088430 0.000621
2716.959485 0.060420 0.000611
2716.966429 0.028478 0.000599
2716.973373 -0.002876 0.000588
2716.980317 -0.028015 0.000580
2716.987262 -0.050087 0.000572
2716.994206 -0.068945 0.000566
2717.001150 -0.087574 0.000560
2717.008094 -0.103848 0.000555
2717.015039 -0.116882 0.000550
2717.021983 -0.127347 0.000547
2717.028927 -0.134415 0.000545
2717.035871 -0.139150 0.000543
2717.042815 -0.141513 0.000543
2717.049760 -0.141022 0.000543
2717.056704 -0.137702 0.000544
2717.063648 -0.132366 0.000545
2717.070592 -0.124904 0.000548
2717.077537 -0.113809 0.000551
2717.084481 -0.101909 0.000555
2717.091425 -0.088527 0.000559
2717.098369 -0.072307 0.000565
2717.105314 -0.056155 0.000570
2717.112258 -0.040293 0.000575
2717.119202 -0.023541 0.000581
2717.126146 -0.006365 0.000587
2717.133091 0.009979 0.000593
2717.140035 0.026080 0.000598
2717.146979 0.041489 0.000604
2717.153923 0.054290 0.000608
2717.160868 0.066790 0.000613
2717.167812 0.079093 0.000618
2717.174756 0.091819 0.000622
2717.181700 0.102316 0.000626
2717.188645 0.111321 0.000629
2717.195589 0.120591 0.000633
2717.202533 0.128263 0.000637
2717.209477 0.134003 0.000637
2717.216421 0.138969 0.000639
2717.223366 0.142853 0.000641
2717.230310 0.144355 0.000642
2717.237254 0.142639 0.000641
2717.244198 0.137807 0.000639
2717.251143 0.128489 0.000636
2717.258087 0.115950 0.000631
2717.265031 0.097012 0.000624
2717.271975 0.072360 0.000615
2717.278920 0.043793 0.000605
2717.285864 0.013022 0.000594
2717.292808 -0.016245 0.000584
2717.299752 -0.039375 0.000576
2717.306697 -0.055618 0.000570
2717.313641 -0.068550 0.000566
2717.320585 -0.083156 0.000561
2717.327529 -0.098070 0.000556
2717.334473 -0.110178 0.000552
2717.341418 -0.118569 0.000550
2717.348362 -0.125148 0.000548
2717.355306 -0.129060 0.000546
2717.362250 -0.133797 0.000545
2717.369195 -0.138224 0.000543
2717.376139 -0.137875 0.000544
2717.383083 -0.135678 0.000544
2717.390027 -0.129286 0.000546
2717.396972 -0.120437 0.000549
2717.403916 -0.107319 0.000553
2717.410860 -0.090846 0.000559
2717.417804 -0.074815 0.000564
2717.424749 -0.056268 0.000570
2717.431693 -0.038427 0.000576
2717.438637 -0.017999 0.000583
2717.445581 -0.000116 0.000589
2717.452525 0.019537 0.000596
2717.459470 0.035284 0.000601
2717.466414 0.050653 0.000607
2717.473358 0.065114 0.000612
2717.480302 0.077576 0.000616
2717.487247 0.089743 0.000621
2717.494191 0.099703 0.000625
2717.501135 0.108890 0.000628
2717.508079 0.118262 0.000632
2717.515024 0.125667 0.000634
2717.521968 0.133114 0.000637
2717.528912 0.138135 0.000639
2717.535856 0.142067 0.000641
